movieId,moviePoster,movieTitle,movieReleaseYear,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,id,overview,vote_average,vote_count
427,https://images-na.ssl-images-amazon.com/images/M/MV5BN2YxZDUxYzMtYzQxNy00NTRjLThmZjQtY2Q4Njg2MTUyOTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,To Kill a Mockingbird,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330.0,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",7.9,676.0
428,https://images-na.ssl-images-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Harold and Maude,1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10603.0,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,7.7,266.0
430,https://images-na.ssl-images-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,Duck Soup,1933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1669.0,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.,7.6,170.0
431,https://images-na.ssl-images-amazon.com/images/M/MV5BMjc3YmU3MzQtNTA4OC00ZjljLWFmODAtZDU1YzY5ZTNkZDU3XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Highlander,1986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68924.0,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,6.8,642.0
432,https://images-na.ssl-images-amazon.com/images/M/MV5BOGE4ZDQ2YWUtYTIzNi00NTI0LTkxMjQtODBjZjE4NjkxNGI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Fantasia,1940,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36797.0,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",7.2,831.0
434,https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmODZkNmQtYjU4Mi00MTcyLTg5YmEtNmVjMWU1M2Y5NzgyXkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Forbidden Planet,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14905.0,Captain Adams and the crew of the Starship C57D fly towards planet Altair 4 in search for the Bellerphon spaceship that has been missing for twenty years. To their surprise they are already being expected. A classic science fiction film from 1957 starring Leslie Nielsen.,7.2,238.0
435,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@..jpg,Butch Cassidy and the Sundance Kid,1969,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4995.0,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",7.4,659.0
438,https://images-na.ssl-images-amazon.com/images/M/MV5BZTU5Y2YwOGUtM2UwMi00NjZiLWJkMTYtZTI0YzdmYTRhZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Amityville 3-D,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11831.0,"To debunk the Amityville house's infamous reputation and take advantage of a rock-bottom asking price, skeptical journalist John Baxter buys the place and settles in to write his first novel. But as soon as the ink on the deed has dried, people who have come into contact with John and the house begin to meet with shocking fates. Is it all just coincidence, or is the house really the gateway to hell?",4.0,40.0
439,https://images-na.ssl-images-amazon.com/images/M/MV5BMzc4NTg1NTY4NF5BMl5BanBnXkFtZTcwMjAzMjEzMQ@@..jpg,Amityville: A New Generation,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39177.0,"When young photographer Keyes (Ross Partridge) snaps a picture of a mysterious homeless man the subject insists he take a dark yet strangely beautiful antique mirror. Back at Keyes' home, the demonic forces of the infamous Long Island horror-house find new life through the mirror's frightening reflections. As unsuspecting victims gaze into the shimmering glass, they witness the",2.8,17.0
440,https://images-na.ssl-images-amazon.com/images/M/MV5BZWUzMDczZjItYjkyYS00OTgwLTg0MTktNDk0YzRmYmRlNTAzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Amityville II: The Possession,1982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19601.0,"The Lutz family have managed to flee their home with their lives intact, but before them, another family lived in this house and were caught up in the original evil who weren't so lucky...",5.9,59.0
446,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@..jpg,Burnt Offerings,1976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9922.0,A couple and their 12-year-old son move into a giant house for the summer. Things start acting strange almost immediately. It seems that every time some gets hurt on the grounds the beat-up house seems to repair itself.,6.6,58.0
447,https://images-na.ssl-images-amazon.com/images/M/MV5BMTlhNmVkZGUtNjdjOC00YWY3LTljZWQtMTY1YWFhNGYwNDQwXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Carrie,1976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9438.0,"Carrie may be ostracized, but the shy teen has the ability to move objects with her mind. So when the high school ""in crowd"" torments her with a sick joke at the prom, she lashes out with devastating -- and deadly -- power.",7.0,977.0
449,https://images-na.ssl-images-amazon.com/images/M/MV5BNzNlMzNlNmQtNmYzNS00YmU5LWIzYWQtMDRkYzIzNzEzOTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Star Trek: The Motion Picture,1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2898.0,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",6.2,541.0
450,https://images-na.ssl-images-amazon.com/images/M/MV5BZTE2NTE0YmYtNTE3YS00NzFmLWJmMDMtZWQ5Njg5NDBmNTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Star Trek V: The Final Frontier,1989,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26269.0,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,5.6,384.0
451,https://images-na.ssl-images-amazon.com/images/M/MV5BZDYwMDBiYWUtMDU0YS00YzEzLWJhYTctNGU0MDhmMzI4NWUxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,Grease,1978,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9313.0,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",7.2,1633.0
452,https://images-na.ssl-images-amazon.com/images/M/MV5BN2U1MWE1NTMtYjQ2ZC00MTFmLWFmYjItODMyNGYxOTAyZmEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Jaws 2,1978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32456.0,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,5.9,412.0
453,https://images-na.ssl-images-amazon.com/images/M/MV5BM2QwYjhiMzQtN2RiYS00MzgxLThmNzItMmJlNmMyMmQyYTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Jaws 3-D,1983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17127.0,"This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",4.2,266.0
454,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MDkyMzU1N15BMl5BanBnXkFtZTcwMTk5NzMyMQ@@..jpg,Bastard Out of Carolina,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29193.0,"Difficult tale of poor, struggling South Carolinian mother &amp; daughter, who each face painful choices with their resolve and pride. Bone, the eldest daughter, and Anney her tired mother, grow both closer and farther apart: Anney sees Glen as her last chance.  The film won an Emmy Award for ""Outstanding Casting for a Miniseries or a Special"" and was nominated for ""Outstanding Directing for a Miniseries or a Special"", ""Outstanding Supporting Actress in a Miniseries or a Special"", and ""Outstanding Made for Television Movie"". It was screened in the Un Certain Regard section at the 1996 Cannes Film Festival.",7.3,19.0
456,https://images-na.ssl-images-amazon.com/images/M/MV5BNGU1NzQ1ZmItZGVmNC00NWQ4LWEwYTYtOTc4NWE1MmY0YTk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Beverly Hills Ninja,1997,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9715.0,"Haru, an orphaned American who washes ashore in Japan and is mistaken for the great White Ninja of legend. Raised among the finest Ninjas, Haru grows strong and big - very big. With the grace of all Three Stooges rolled into one body, Haru is an embarrassment to his clan. But when a beautiful blonde pleads for his help, Haru is given one dangerous, disastrously funny chance to prove himself.",5.5,176.0
457,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Free Willy 3: The Rescue,1997,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28736.0,"Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse",5.6,76.0
458,https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlOWY0ZmEtZjdkYS00ZGU0LWEwN2YtYzBkNDM5ZDBjMmI1XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,Nixon,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10858.0,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying the fate of the world on his shoulders while battling the self-destructive demands within. Spanning his troubled boyhood in California to the shocking Watergate scandal that would end his presidency.",7.1,72.0
459,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@..jpg,"Cry, the Beloved Country",1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35196.0,A South-African preacher goes to search for his wayward son who has committed a crime in the big city.,6.7,13.0
461,https://images-na.ssl-images-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Smoke,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1909.0,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",7.2,115.0
464,https://images-na.ssl-images-amazon.com/images/M/MV5BOWIzMTEwNGUtN2Y5MS00NTAzLTljZDktMTBkZGZiNGFiZjM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Vanya on 42nd Street,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12280.0,"An uninterrupted rehersal of Chekhov's ""Uncle Vanya"" played out by a company of actors. The setting is their run down theater with an unusable stage and crumbling ceiling. The play is shown act by act with the briefest of breaks to move props or for refreshments. The lack of costumes, real props and scenery is soon forgotten.",6.1,15.0
466,https://images-na.ssl-images-amazon.com/images/M/MV5BYTVmODYyNzQtM2Y3OC00ZmMxLThjZmMtNTZjMWQ0YWE5MzYxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,Red Rock West,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19819.0,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",6.4,71.0
468,https://images-na.ssl-images-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Rudy,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10824.0,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",7.2,187.0
469,https://images-na.ssl-images-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Short Cuts,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32308.0,"Multi-storied, fish-eyed look at American culture with some 22 characters intersecting--profoundly or fleetingly--through each other's lives. Running the emotional gamut from disturbing to humorous, Altman's portrait of the contemporary human condition is nevertheless fascinating. Based on nine stories and a prose poem by Raymond Carver.",6.9,136.0
470,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzYwMjAyNV5BMl5BanBnXkFtZTgwMjk0NzQxMTE@..jpg,Tombstone,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18989.0,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",7.4,632.0
471,https://images-na.ssl-images-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Courage Under Fire,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11511.0,"A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....",6.2,240.0
473,https://images-na.ssl-images-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,James and the Giant Peach,1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10546.0,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.",6.2,375.0
474,https://images-na.ssl-images-amazon.com/images/M/MV5BNTkxYjUxNDYtZGY0My00NTc2LThiZmYtNmNmNmU0NGVkZWYwXkEyXkFqcGdeQXVyMjUzOTY1NTc@..jpg,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2897.0,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",8.0,1472.0
475,https://images-na.ssl-images-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Trainspotting,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9333.0,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",7.8,2737.0
477,https://images-na.ssl-images-amazon.com/images/M/MV5BZTA4MmI5YzgtOTU1Yy00NGVjLTgyMGQtNjNlMDY2YWVlZmYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Matilda,1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31530.0,"A grouchy couple are parents to a very sweet girl, Matilda. Unlike her bratty brother and mean parents, Matilda becomes a very sweet and extremely intelligent 6 year old girl, who is very keen to go to school and read books. After a while, her parents send her to school with the worst principal in the world, a very sweet teacher, and good friends. While trying to put up with her parents' and principal's cruelty, she starts to unwittingly unleash telekinetic powers, destroying a television and making a newt fly onto the principal. With enough practice, Matilda starts to learn to control her telekinetic powers and soon using them on her principal so she can drive her away from the school.",6.9,892.0
479,https://images-na.ssl-images-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Vertigo,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36555.0,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",8.0,1162.0
480,https://images-na.ssl-images-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,North by Northwest,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1600.0,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",7.8,1062.0
482,https://images-na.ssl-images-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,Some Like It Hot,1959,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,975.0,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",8.0,835.0
483,https://images-na.ssl-images-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg,Casablanca,1942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,54405.0,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",7.9,1462.0
